last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Boxer,Barbara,1940-11-11,F,sen,CA,,Democrat,http://www.boxer.senate.gov,112 Hart Senate Office Building Washington DC 20510,202-224-3553,https://www.boxer.senate.gov/contact/shareyourviews.html,,SenatorBoxer,senatorboxer,116513005087055,SenatorBoxer,UCWDQBlCBh67UgfNvSXDvbmw,B000711,00116,N00006692,S223,2470,300011,53274,Barbara Boxer,gIQArxPM9O,15011,Barbara Boxer
Brady,Kevin,1955-04-11,M,rep,TX,8,Republican,http://kevinbrady.house.gov,301 Cannon HOB; Washington DC 20515-4308,202-225-4901,https://kevinbrady.house.gov/contact-form,http://kevinbrady.house.gov/common/rss/index.cfm?rss=49,RepKevinBrady,kevinbrady,9307301412,KBrady8,UC6Ng0uMQEBVgXO_HF0NbfXA,B000755,01468,N00005883,,45749,400046,361,,gIQATjbPAP,29760,Kevin Brady
Brady,Robert,1945-04-07,M,rep,PA,1,Democrat,http://brady.house.gov,102 Cannon HOB; Washington DC 20515-3801,202-225-4731,https://brady.house.gov/contact-me/email-me,http://brady.house.gov/rss.xml,RepBrady,RepRobertBrady,118845109487,BradyPA01,UCHbTbPH6iCtaA_AKPwDy04A,B001227,01469,N00001619,,55227,400047,2519,Robert A. Brady,gIQATngIAP,29777,Bob Brady
Brooks,Mo,1954-04-29,M,rep,AL,5,Republican,http://brooks.house.gov,1230 Longworth HOB; Washington DC 20515-0105,202-225-4801,https://brooks.house.gov/email-me,http://brooks.house.gov/rss/press-releases.xml,RepMoBrooks,155220881193244,155220881193244,RepMoBrooks,UCgsPSY0MpuQJq8vEqYUSt-g,B001274,01987,N00030910,,94888,412395,121610,Mo Brooks,gIQAdMkz6O,21193,Mo Brooks
Brown,Corrine,1946-11-11,F,rep,FL,5,Democrat,https://corrinebrown.house.gov,2111 Rayburn HOB; Washington DC 20515-0905,202-225-0123,https://forms.house.gov/corrinebrown/webforms/contact-me.shtml,http://corrinebrown.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw,RepCorrineBrown,congresswomanbrown,179120958813519,CongresswomanBrown,UC6-GswVFgN05YYkPGVx2KEQ,B000911,00132,N00002713,,26192,400048,26797,Corrine Brown,gIQAvFwPAP,29328,Corrine Brown
Buchanan,Vern,1951-05-08,M,rep,FL,16,Republican,https://buchanan.house.gov,2104 Rayburn HOB; Washington DC 20515-0916,202-225-5015,https://buchanan.house.gov/email-me,http://buchanan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=2,VernBuchanan,CongressmanBuchanan,67106719910,vernbuchanan,UCY4DEy41NxOTdcF8_XAVZvw,B001260,01840,N00027626,,1021626,412196,66247,Vern Buchanan,gIQA8OnhDP,20709,Vern Buchanan
Bucshon,Larry,1962-05-31,M,rep,IN,8,Republican,http://bucshon.house.gov,1005 Longworth HOB; Washington DC 20515-1408,202-225-4636,https://bucshon.house.gov/contact-me/email-me,http://bucshon.house.gov/rss.xml,RepLarryBucshon,RepLarryBucshon,135670516492974,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,B001275,02018,N00031227,,61837,412427,120335,Larry Bucshon,gIQAD7JXKP,21132,Larry Bucshon
Burgess,Michael,1950-12-23,M,rep,TX,26,Republican,http://burgess.house.gov,2336 Rayburn HOB; Washington DC 20515-4326,202-225-7772,http://burgess.house.gov/contact/356345.htm,http://burgess.house.gov/news/rss.aspx,MichaelCBurgess,michaelcburgess,6916472567,michaelcburgessmd,UCvvO8lo-Nkc31cEEElqQvQw,B001248,01751,N00025219,,1003620,400052,50120,,gIQAyRzBAP,20355,Michael C. Burgess
Burr,Richard,1955-11-30,M,sen,NC,,Republican,http://www.burr.senate.gov,217 Russell Senate Office Building Washington DC 20510,202-224-3154,http://www.burr.senate.gov/public/index.cfm?FuseAction=Contact.ContactForm,http://www.burr.senate.gov/public/index.cfm?fuseaction=rss.feed,SenatorBurr,SenatorRichardBurr,132653626787856,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,B001135,00153,N00002221,S300,31054,400054,21787,Richard Burr,gIQAMX709O,29548,Richard Burr
Butterfield,George,1947-04-27,M,rep,NC,1,Democrat,http://butterfield.house.gov,2305 Rayburn HOB; Washington DC 20515-3301,202-225-3101,https://butterfield.house.gov/email-congressman-butterfield,http://butterfield.house.gov/rss/press-releases.xml/,GKButterfield,congressmangkbutterfield,274687979233940,GKBNC01,UCbodCVgLfcbaep49L1M-mqA,B001251,01761,N00027035,,1013540,400616,41077,G.K. Butterfield,gIQAA20hDP,20340,G. K. Butterfield
Calvert,Ken,1953-06-08,M,rep,CA,42,Republican,http://calvert.house.gov,2205 Rayburn HOB; Washington DC 20515-0542,202-225-1986,https://calvert.house.gov/contactform/,http://calvert.house.gov/news/rss.aspx,KenCalvert,70063393423,70063393423,RepKenCalvert,UC5MEj7YOX_QdKoqD_HRxP3A,C000059,00165,N00007099,,26709,400057,26777,,gIQAORoVBP,29323,Ken Calvert
Capito,Shelley,1953-11-26,F,sen,WV,,Republican,http://www.capito.senate.gov,172 Russell Senate Office Building Washington DC 20510,202-224-6472,,,SenCapito,senshelley,8057864757,UCbiXdR4XQ3vD9Xp5lfR9QXw,UCbiXdR4XQ3vD9Xp5lfR9QXw,C001047,01676,N00009771,S372,83737,400061,11701,Shelley Moore Capito,gIQA3s9PAP,20146,Shelley Moore Capito
Capps,Lois,1938-01-10,F,rep,CA,24,Democrat,http://capps.house.gov,2231 Rayburn HOB; Washington DC 20515-0524,202-225-3601,https://capps.house.gov/contact-me/email-me,http://capps.house.gov/rss.xml,RepLoisCapps,loiscapps,168989481141,reploiscapps,UClsN2ngC28cgeqAY7mW1qKQ,C001036,01471,N00007232,,54075,400062,16886,,gIQAarASAP,29774,Lois Capps
Capuano,Michael,1952-01-09,M,rep,MA,7,Democrat,http://capuano.house.gov,1414 Longworth HOB; Washington DC 20515-2107,202-225-5111,http://www.house.gov/capuano/contact/email.shtml,,,RepMichaelCapuano,151168844937573,RepMikeCapuano,UCvzAdbimlJksgZjEMQn0kuw,C001037,01564,N00000267,,56760,400063,18883,Michael Capuano,gIQAzL6PAP,29919,Mike Capuano
Carney,John,1956-05-20,M,rep,DE,0,Democrat,http://johncarney.house.gov,1406 Longworth HOB; Washington DC 20515-0800,202-225-4165,https://forms.house.gov/carney/webforms/email-me.shtml,http://johncarney.house.gov/index.php?format=feed&amp;type=rss,JohnCarneyde,JohnCarneyDE,156024857781159,RepJohnCarney,UCT9yU36lD-zOTJKhmX_w_dA,C001083,01999,N00030736,,94948,412407,53658,John C. Carney Jr.,gIQABIMZKP,21113,John Carney (politician)
Carson,André,1974-10-16,M,rep,IN,7,Democrat,http://carson.house.gov,2453 Rayburn HOB; Washington DC 20515-1407,202-225-4011,https://carson.house.gov/contact/email-me,http://carson.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepAndreCarson,CongressmanAndreCarson,123884330964019,repandrecarson,UCprUnnEgM2VUGmAKSaZXCSw,C001072,01889,N00029513,,1027364,412258,84917,Andre Carson,gIQAPh8PAP,20757,André Carson
Carter,John,1941-11-06,M,rep,TX,31,Republican,http://carter.house.gov,2110 Rayburn HOB; Washington DC 20515-4331,202-225-3864,https://carter.house.gov/email-john2,http://carter.house.gov/common/rss/?rss=40,JudgeCarter,judgecarter,1287257083,repjohncarter,UC9pkaOrhPfouzkJ8oAdI-1w,C001051,01752,N00025095,,1004257,400068,49296,John Carter,gIQAcLQNAP,20356,John Carter (Texas politician)
Cassidy,Bill,1957-09-28,M,sen,LA,,Republican,http://www.cassidy.senate.gov,703 Hart Senate Office Building Washington DC 20510,202-224-5824,,,,,,SenatorBillCassidy,UCCEyGhUzxgkxFzWCY-rxz8g,C001075,01925,N00030245,S373,1030546,412269,69494,Bill Cassidy,gIQAPBLkDP,20919,Bill Cassidy
Castor,Kathy,1966-08-20,F,rep,FL,14,Democrat,http://castor.house.gov,205 Cannon HOB; Washington DC 20515-0914,202-225-3376,https://castor.house.gov/contact/contactform.htm,http://castor.house.gov/news/rss.aspx,USRepKCastor,USRepKathyCastor,181810465190906,RepKathyCastor,UC_irxhmLqVenTFPxDxznG6g,C001066,01839,N00027514,,1022874,412195,53825,Kathy Castor,gIQAEoCLAP,20708,Kathy Castor
Chabot,Steve,1953-01-22,M,rep,OH,1,Republican,http://chabot.house.gov,2371 Rayburn HOB; Washington DC 20515-3501,202-225-2216,https://chabot.house.gov/forms/writeyourrep/?zip5=45202&zip4=3003,http://chabot.house.gov/common/rss/index.cfm?rss=49,RepSteveChabot,RepSteveChabot,204705339555378,congressmanchabot,UCJpzm2DZDE1B6ruQLQc7q4g,C000266,00186,N00003689,,36705,400071,21790,Steve Chabot,gIQAiE5TKP,29550,Steve Chabot
Chaffetz,Jason,1967-03-26,M,rep,UT,3,Republican,http://chaffetz.house.gov,2236 Rayburn HOB; Washington DC 20515-4403,202-225-7751,https://chaffetz.house.gov/contact-me/email-me,http://chaffetz.house.gov/rss.xml,JasonInTheHouse,CongressmanJasonChaffetz,390419731073316,JasonChaffetz,UCPRdJWDBUYfZaMYaPQfoNnQ,C001076,01956,N00028958,,1031362,412270,103482,Jason Chaffetz,gIQAm9WMAP,20949,Jason Chaffetz
Chu,Judy,1953-07-07,F,rep,CA,27,Democrat,http://chu.house.gov,2423 Rayburn HOB; Washington DC 20515-0527,202-225-5464,http://chu.house.gov/connect-with-me/email-judy,http://chu.house.gov/rss.xml,RepJudyChu,RepJudyChu,41228315130,RepJudyChu,UCfcbYOvdEXZNelM8T05nK-w,C001080,01970,N00030600,,92573,412379,16539,,gIQA1yiFAP,20955,Judy Chu
Cicilline,David,1961-07-15,M,rep,RI,1,Democrat,http://cicilline.house.gov,2244 Rayburn HOB; Washington DC 20515-3901,202-225-4911,https://cicilline.house.gov/contact-me/email-me,http://cicilline.house.gov/rss.xml,RepCicilline,CongressmanDavidCicilline,186949061341027,RepDavidCicilline,UC3sCl46o8hYP69LnidNltuw,C001084,02055,N00032019,,1033865,412470,7349,David N. Cicilline,gIQA6P5YKP,21172,David Cicilline
Clarke,Yvette,1964-11-21,F,rep,NY,9,Democrat,http://clarke.house.gov,2351 Rayburn HOB; Washington DC 20515-3209,202-225-6231,https://clarke.house.gov/contact/email-me,http://clarke.house.gov/news/rss.aspx,YvetteClarke,repyvettedclarke,135031389892682,repyvetteclarke,UC8SuQiuL2P9fUHAxuRoTdUQ,C001067,01864,N00026961,,1022875,412221,44741,Yvette D. Clarke,gIQAOxvIAP,20733,Yvette Clarke
Clay,Wm.,1956-07-27,M,rep,MO,1,Democrat,http://lacyclay.house.gov,2428 Rayburn HOB; Washington DC 20515-2501,202-225-2406,http://lacyclay.house.gov/contact-form/,,,109135405838588,109135405838588,WilliamLacyClay,UCB3yVQzlxhx3brOwaWtiXoQ,C001049,01654,N00012460,,88332,400074,8967,,gIQA1BJQAP,20147,Lacy Clay
Cleaver,Emanuel,1944-10-26,M,rep,MO,5,Democrat,http://cleaver.house.gov,2335 Rayburn HOB; Washington DC 20515-2505,202-225-4535,https://cleaver.house.gov/contact/email-me,http://cleaver.house.gov/rss.xml,RepCleaver,emanuelcleaverii,7954512692,repcleaver,UCVC-7CLFjXczoihr5FxDLsw,C001061,01790,N00026790,,10933,400639,39507,,gIQANj8PAP,20517,Emanuel Cleaver
Clyburn,James,1940-07-21,M,rep,SC,6,Democrat,http://clyburn.house.gov,242 Cannon HOB; Washington DC 20515-4006,202-225-3315,https://clyburn.house.gov/contact-me/email-me,http://clyburn.house.gov/rss.xml,Clyburn,jameseclyburn,127744320598870,repjamesclyburn,UCIyU_UA_JEa14gvAwhquKqg,C000537,00208,N00002408,,21607,400075,27066,James E. Clyburn,gIQAv50L9O,39301,Jim Clyburn
Coats,Daniel,1943-05-16,M,sen,IN,,Republican,http://www.coats.senate.gov,493 Russell Senate Office Building Washington DC 20510,202-224-5623,http://www.coats.senate.gov/contact/,http://www.coats.senate.gov/rss/feeds/?type=all&amp;,SenDanCoats,180671148633644,180671148633644,SenatorCoats,UCipTNiqJBYHutxpMxo0UOYw,C000542,00209,N00003845,S212,6080,402675,53291,Dan Coats,gIQAGGdaAP,14806,Dan Coats
Coffman,Mike,1955-03-19,M,rep,CO,6,Republican,http://coffman.house.gov,2443 Rayburn HOB; Washington DC 20515-0606,202-225-7882,https://coffman.house.gov/contact/email-me,http://coffman.house.gov/index.php?format=feed&amp;type=rss,RepMikeCoffman,repmikecoffman,366142384492,CongressmanCoffman,UCBCe9Os3VRutyBw3aLhYq5g,C001077,01912,N00024753,,1031340,412271,1535,Mike Coffman,gIQA5XQQAP,20906,Mike Coffman
Cohen,Steve,1949-05-24,M,rep,TN,9,Democrat,http://cohen.house.gov,2404 Rayburn HOB; Washington DC 20515-4209,202-225-3265,https://cohen.house.gov/contact-me/email-me,http://cohen.house.gov/rss.xml,RepCohen,CongressmanSteveCohen,111456965545421,repcohen,UC_NJlnsOBjOameUwZk0rvsA,C001068,01878,N00003225,,1022876,412236,24340,,gIQAxQaQAP,20748,Steve Cohen
Cole,Tom,1949-04-28,M,rep,OK,4,Republican,http://cole.house.gov,2467 Rayburn HOB; Washington DC 20515-3604,202-225-6165,https://coleforms.house.gov/contact/default.aspx,http://cole.house.gov/rss.xml,TomColeOK04,TomColeOK04,146497782066300,reptomcole,UCvqzPm_YnNkfEHpm3SEMJMQ,C001053,01742,N00025726,,1003609,400077,46034,Tom Cole,gIQATSaQAP,20344,Tom Cole
Conaway,K.,1948-06-11,M,rep,TX,11,Republican,http://conaway.house.gov,2430 Rayburn HOB; Washington DC 20515-4311,202-225-3605,https://conaway.house.gov/forms/writeyourrep/default.aspx,,ConawayTX11,mike.conaway,203482063021985,mikeconaway11,UCR3dhwhVfxmmqv6ct2Xa1-g,C001062,01805,N00026041,,1004595,400655,49935,Mike Conaway,gIQAkUaQAP,20531,Mike Conaway
Connolly,Gerald,1950-03-30,M,rep,VA,11,Democrat,http://connolly.house.gov,2238 Rayburn HOB; Washington DC 20515-4611,202-225-1492,https://forms.house.gov/connolly/contact-form.shtml,http://connolly.house.gov/common/rss//index.cfm?rss=44,GerryConnolly,CongressmanGerryConnolly,177164035838,repconnolly,UC4WG9PlmoOeSLIuyVjs-RSA,C001078,01959,N00029891,,1015936,412272,95078,,gIQA3zDRAP,20952,Gerry Connolly
Conyers,John,1929-05-16,M,rep,MI,13,Democrat,https://conyers.house.gov,2426 Rayburn HOB; Washington DC 20515-2213,202-225-5126,https://conyers.house.gov/index.cfm/online-contact-form,http://conyers.house.gov/index.cfm/rss/feed,RepJohnConyers,CongressmanConyers,206947066849,JCMI14,UCzlwBp7_m0t3f2UiFubvWgg,C000714,00229,N00004029,,1824,400080,26904,"John Conyers, Jr.",gIQA4cvo9O,10713,John Conyers
Cooper,Jim,1954-06-19,M,rep,TN,5,Democrat,http://cooper.house.gov,1536 Longworth HOB; Washington DC 20515-4205,202-225-4311,https://cooper.house.gov/contact/email-me,http://cooper.house.gov/index.php?format=feed&amp;type=rss,RepJimCooper,JimCooper,,RepJimCooper,UCjplyIIQbNZcl013AyDfPNg,C000754,00231,N00003132,,1201,400081,48891,Jim Cooper,gIQABq669O,15019,Jim Cooper
Costa,Jim,1952-04-13,M,rep,CA,16,Democrat,https://costa.house.gov,1314 Longworth HOB; Washington DC 20515-0516,202-225-3341,http://www.house.gov/formcosta/issue.htm,http://costa.house.gov/index.php?format=feed&amp;type=rss,RepJimCosta,RepJimCosta,,RepJimCostaCA20,UCVgXX23eJEai6GiBOKO6dvA,C001059,01774,N00026341,,19599,400618,3577,,gIQAwvJSAP,20501,Jim Costa
Courtney,Joe,1953-04-06,M,rep,CT,2,Democrat,http://courtney.house.gov,2348 Rayburn HOB; Washington DC 20515-0702,202-225-2076,https://courtney.house.gov/email-joe1,http://courtney.house.gov/index.php?format=feed&amp;type=rss,RepJoeCourtney,joecourtney,330408799230,repcourtney,UCGVIfe1T2hO1Lx7ap5Wkv1w,C001069,01836,N00024842,,1021284,412193,30333,Joe Courtney,gIQAQONRAP,20706,Joe Courtney (politician)
Crapo,Michael,1951-05-20,M,sen,ID,,Republican,http://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,http://www.crapo.senate.gov/contact/email.cfm,,MikeCrapo,mikecrapo,80335332266,senatorcrapo,UCMHzKHg1BE7dEcFjnayw1lA,C000880,00250,N00006267,S266,26440,300030,26830,Mike Crapo,gIQA3hslDP,29345,Mike Crapo
Crawford,Eric,1966-01-22,M,rep,AR,1,Republican,http://crawford.house.gov,1711 Longworth HOB; Washington DC 20515-0401,202-225-4076,http://crawford.house.gov/contact/,http://crawford.house.gov/news/rss.aspx,RepRickCrawford,RepRickCrawford,143344975723788,RepRickCrawford,UCLKAkVl4BHRK73lmDiIgPYg,C001087,01989,N00030770,,623259,412400,119208,Rick Crawford,gIQAlMfVKP,21106,Rick Crawford (politician)
Crenshaw,Ander,1944-09-01,M,rep,FL,4,Republican,https://crenshaw.house.gov,2161 Rayburn HOB; Washington DC 20515-0904,202-225-2501,https://forms.house.gov/write/crenshaw/email-me.shtml,,AnderCrenshaw,200388204657,200388204657,RepAnderCrenshaw,UCr3i3We3fsHJdUufmqDL7_w,C001045,01643,N00012739,,1007679,400086,31130,Ander Crenshaw,gIQASSNRAP,20111,Ander Crenshaw
Crowley,Joseph,1962-03-16,M,rep,NY,14,Democrat,http://crowley.house.gov,1436 Longworth HOB; Washington DC 20515-3214,202-225-3965,https://crowley.house.gov/contact-me/email-me,http://crowley.house.gov/rss.xml,RepJoeCrowley,repjoecrowley,176197712425090,RepJoeCrowley,UCni23wivejzkS9G1L_XEBQw,C001038,01604,N00001127,,57880,400087,4295,Joseph Crowley,gIQACIr09O,29925,Joseph Crowley
Cuellar,Henry,1955-09-19,M,rep,TX,28,Democrat,http://cuellar.house.gov,2209 Rayburn HOB; Washington DC 20515-4328,202-225-1640,https://cuellar.house.gov/forms/writeyourrep/default.aspx,http://cuellar.house.gov/news/rss.aspx,RepCuellar,152569121550,152569121550,henrycuellar,UCVgEOdJx3tyILO9EjZ-heEQ,C001063,01807,N00024978,,1013062,400657,5486,,gIQAHjjSAP,20533,Henry Cuellar
Culberson,John,1956-08-24,M,rep,TX,7,Republican,http://culberson.house.gov,2372 Rayburn HOB; Washington DC 20515-4307,202-225-2571,https://culbersonforms.house.gov/forms/writeyourrep/default.aspx,http://culberson.house.gov/rss/,CongCulberson,CongressmanCulberson,1751723339,johnculbersontx07,UCv9NX2RA2jQQniHohgqy_KQ,C001048,01670,N00009738,,88078,400089,5488,John Culberson,gIQArjZfAP,20139,John Culberson
Cummings,Elijah,1951-01-18,M,rep,MD,7,Democrat,http://cummings.house.gov,2230 Rayburn HOB; Washington DC 20515-2007,202-225-4741,https://cummings.house.gov/contact-me/email-me,http://cummings.house.gov/rss.xml,RepCummings,elijahcummings,291368465380,ElijahECummings,UCMasH4jR80RdkqyuF0neFZg,C000984,00256,N00001971,,43300,400090,345,Elijah Cummings,gIQAKaxDAP,29587,Elijah Cummings
Davis,Danny,1941-09-06,M,rep,IL,7,Democrat,http://davis.house.gov,2159 Rayburn HOB; Washington DC 20515-1307,202-225-5006,https://davis.house.gov/email-me,http://davis.house.gov/index.php?format=feed&type=rss,RepDannyDavis,280757931935749,280757931935749,dannykdavis07,UCdhrT09_XMr31tuI8OcKsjQ,D000096,01477,N00004884,,44325,400093,233,Danny K. Davis,gIQAgWpbKP,29717,Danny K. Davis
Davis,Susan,1944-04-13,F,rep,CA,53,Democrat,http://susandavis.house.gov,1214 Longworth HOB; Washington DC 20515-0553,202-225-2040,https://susandavisforms.house.gov/forms/writeyourrep/,,RepSusanDavis,RepSusanDavis,103767526332478,,,D000598,01641,N00009604,,85595,400097,8168,,gIQAumASAP,20108,Susan Davis (politician)
DeFazio,Peter,1947-05-27,M,rep,OR,4,Democrat,http://defazio.house.gov,2134 Rayburn HOB; Washington DC 20515-3704,202-225-6416,https://defazio.house.gov/contact/email-me,http://www.defazio.house.gov/index.php?format=feed&amp;type=rss,RepPeterDeFazio,RepPeterDeFazio,94324364811,PeterDeFazio,UCIF3HunhsVgTv7L2grnq2Rg,D000191,00279,N00007781,,6068,400100,27037,Peter DeFazio,gIQAS87AAP,15410,Peter DeFazio
DeGette,Diana,1957-07-29,F,rep,CO,1,Democrat,http://degette.house.gov,2368 Rayburn HOB; Washington DC 20515-0601,202-225-4431,https://degette.house.gov/contact/send-me-an-email/email-me,http://degette.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw,RepDianaDeGette,DianaDeGette,110757973488,RepDianaDeGette,UCWFQCRTHwsHg9P1Hf-EQtew,D000197,01479,N00006134,,90293,400101,561,Diana DeGette,gIQADVSDAP,29710,Diana DeGette
DeLauro,Rosa,1943-03-02,F,rep,CT,3,Democrat,http://delauro.house.gov,2413 Rayburn HOB; Washington DC 20515-0703,202-225-3661,https://forms.house.gov/delauro/webforms/contact_form_email.shtml,http://delauro.house.gov/index.php?format=feed&amp;type=rss,RosaDeLauro,CongresswomanRosaDeLauro,181302611907634,rosadelauro,UC9ROfGBm7kSLCEDYwFF6McQ,D000216,00281,N00000615,,19040,400103,26788,Rosa DeLauro,gIQAkOCT9O,29109,Rosa DeLauro
Denham,Jeff,1967-07-29,M,rep,CA,10,Republican,http://denham.house.gov,1730 Longworth HOB; Washington DC 20515-0510,202-225-4540,https://denham.house.gov/contact-me/email-me,http://denham.house.gov/rss.xml,RepJeffDenham,RepJeffDenham,133714040028137,repjeffdenham,UCm59PEM_tgTvhm5-wIfnrRg,D000612,01995,N00031593,,623287,412403,28769,,gIQA6BMZKP,21109,Jeff Denham
Dent,Charles,1960-05-24,M,rep,PA,15,Republican,https://dent.house.gov,2211 Rayburn HOB; Washington DC 20515-3815,202-225-6411,https://dent.house.gov/?p=ContactForm,http://dent.house.gov/?a=rss.feed,,CongressmanDent,69862092533,CongressmanDent,UCoC_r0R2M_74UVrH4A44awQ,D000604,01799,N00026171,,1011395,400648,9121,Charles W. Dent,gIQAY7qLAP,20526,Charlie Dent
DesJarlais,Scott,1964-02-21,M,rep,TN,4,Republican,https://desjarlais.house.gov,413 Cannon HOB; Washington DC 20515-4204,202-225-6831,http://desjarlais.house.gov/contact/email-me,http://desjarlais.house.gov/news/rss.aspx,DesJarlaisTN04,ScottDesJarlaisTN04,,ScottDesJarlaisTN04,UCvjuSLoi3hS0ECQvJLhwOkA,D000616,02062,N00030957,,623517,412477,123473,,gIQAQg5WKP,21179,Scott DesJarlais
Deutch,Theodore,1966-05-07,M,rep,FL,21,Democrat,http://teddeutch.house.gov,2447 Rayburn HOB; Washington DC 20515-0921,202-225-3001,https://teddeutch.house.gov/forms/writeyourrep/default.aspx,http://teddeutch.house.gov/news/rss.aspx,RepTedDeutch,CongressmanTedDeutch,112179098816942,congressmanteddeutch,UC1JlTLRUDkzhM2htvI9QJTA,D000610,01976,N00031317,,9267613,412385,67151,Theodore E. Deutch,gIQAgpzZKP,20959,Ted Deutch
Diaz-Balart,Mario,1961-09-25,M,rep,FL,25,Republican,http://mariodiazbalart.house.gov,440 Cannon HOB; Washington DC 20515-0925,202-225-4211,http://mariodiazbalart.house.gov/contact-mario/write-rep-diaz-balart,http://mariodiazbalart.house.gov/rss.xml,MarioDB,mdiazbalart,119538428117878,MarioDiazBalart,UCpEEd0Plxx5D78pI4a4mFTQ,D000600,01717,N00025337,,1003562,400108,24312,Mario Diaz-Balart,gIQAvrSaAP,20316,Mario Díaz-Balart
Doggett,Lloyd,1946-10-06,M,rep,TX,35,Democrat,http://doggett.house.gov,2307 Rayburn HOB; Washington DC 20515-4335,202-225-4865,https://forms.house.gov/doggett/webforms/issue_subscribe.htm,http://doggett.house.gov/index.php/component/ninjarsssyndicator/?feed_id=1&amp;format=raw,RepLloydDoggett,lloyddoggett,154050553704,doggett,UCN-kiLKyHPcfRVZ28sAHS_g,D000399,00303,N00006023,,36810,400111,21689,,gIQA0jEdKP,29571,Lloyd Doggett
